Particle Z-Coordinate,Particle Mass,Particle X-Coordinate,Particle ID,Particle Y-Coordinate
time (s) = 0.0
time (s) = 0.1
-1.76935e-02, 5.22656e-07,-5.36139e-03, 1.82000e+02, 4.45071e-03
-4.86129e-03, 5.22656e-07,-1.50132e-03, 1.83000e+02, 1.59270e-02
-6.34957e-03, 5.22656e-07,-1.03578e-02, 1.84000e+02, 1.65059e-02
-1.06915e-02, 5.22656e-07,-1.00853e-02, 1.85000e+02, 1.54920e-02
-1.51322e-02, 5.22656e-07, 9.22313e-03, 1.86000e+02, 1.68036e-02
 8.61882e-03, 5.22656e-07,-2.52452e-03, 1.87000e+02, 1.57024e-02
-1.14620e-03, 5.22656e-07,-1.84115e-02, 1.88000e+02, 8.82191e-03
-8.44678e-03, 5.22656e-07, 1.28780e-02, 1.89000e+02, 1.67450e-02
-2.75593e-03, 5.22656e-07,-2.94284e-04, 1.90000e+02, 1.49833e-02
-1.26951e-02, 5.22656e-07, 9.22298e-03, 1.91000e+02, 1.67282e-02
-4.50088e-03, 5.22656e-07,-4.84148e-03, 1.92000e+02, 1.45351e-02
 4.82896e-03, 5.22656e-07,-5.08672e-03, 1.93000e+02, 1.52642e-02
-2.77750e-03, 5.22656e-07, 3.59801e-03, 1.94000e+02, 1.47599e-02
-5.05293e-03, 5.22656e-07,-1.58000e-02, 1.95000e+02, 1.50178e-02
 1.08306e-02, 5.22656e-07, 5.57442e-03, 1.96000e+02, 1.32397e-02
-2.70940e-03, 5.22656e-07,-1.55631e-02, 1.97000e+02, 1.47222e-02
 7.66494e-03, 5.22656e-07,-7.50936e-03, 1.98000e+02, 1.38924e-02
-6.69061e-04, 5.22656e-07,-2.49932e-03, 1.99000e+02, 1.37472e-02
 4.47648e-03, 5.22656e-07,-6.37270e-03, 2.00000e+02, 1.43923e-02
-1.19361e-02, 5.22656e-07, 2.52497e-03, 2.01000e+02, 1.41522e-02
-1.60793e-03, 5.22656e-07,-8.53331e-03, 2.02000e+02, 1.33530e-02
-7.06706e-03, 5.22656e-07, 3.69275e-03, 2.03000e+02, 1.30036e-02
-5.79845e-03, 5.22656e-07,-1.08282e-02, 2.04000e+02, 1.41818e-02
-5.23825e-04, 5.22656e-07, 1.84810e-02, 2.05000e+02, 4.39554e-03
-8.96436e-03, 5.22656e-07,-1.28358e-02, 2.06000e+02, 1.39597e-02
 1.07081e-02, 5.22656e-07, 2.86236e-03, 2.07000e+02, 1.16786e-02
 3.89192e-03, 5.22656e-07,-7.38939e-03, 2.08000e+02, 1.29220e-02
-2.51880e-03, 5.22656e-07, 6.27541e-03, 2.09000e+02, 1.24525e-02
-6.12779e-03, 5.22656e-07,-2.98239e-03, 2.10000e+02, 1.21397e-02
 4.12334e-03, 5.22656e-07, 1.49019e-02, 2.11000e+02, 1.23352e-02
-3.57105e-03, 5.22656e-07,-8.44685e-03, 2.12000e+02, 1.22031e-02
 7.86367e-04, 5.22656e-07,-1.47256e-02, 2.13000e+02, 1.21974e-02
-1.02407e-02, 5.22656e-07,-1.03903e-02, 2.14000e+02, 1.58175e-02
-1.31115e-02, 5.22656e-07, 3.87139e-03, 2.15000e+02, 1.51701e-02
-4.45240e-03, 5.22656e-07, 9.80873e-03, 2.16000e+02, 1.11526e-02
-1.79115e-02, 5.22656e-07, 4.83881e-03, 2.17000e+02, 9.97854e-03
-5.25529e-04, 5.22656e-07, 1.76372e-02, 2.18000e+02, 1.08637e-02
 5.61105e-03, 5.22656e-07, 1.57327e-02, 2.19000e+02, 9.59026e-03
 5.73600e-03, 5.22656e-07, 5.26033e-03, 2.20000e+02, 1.10893e-02
 1.17185e-02, 5.22656e-07,-1.02733e-02, 2.21000e+02, 9.30770e-03
-1.25283e-02, 5.22656e-07, 1.51409e-03, 2.22000e+02, 1.15897e-02
 2.49522e-04, 5.22656e-07, 6.57869e-03, 2.23000e+02, 1.08745e-02
-1.08066e-03, 5.22656e-07,-1.19035e-02, 2.24000e+02, 1.03414e-02
-7.83970e-03, 5.22656e-07, 1.49974e-03, 2.25000e+02, 1.03602e-02
 7.50632e-03, 5.22656e-07, 1.06388e-02, 2.26000e+02, 9.55101e-03
 9.50301e-03, 5.22656e-07,-4.12615e-03, 2.27000e+02, 9.90775e-03
-3.10180e-03, 5.22656e-07,-6.10854e-03, 2.28000e+02, 9.76111e-03
 4.67262e-03, 5.22656e-07, 2.07709e-03, 2.29000e+02, 9.88325e-03
 2.82570e-04, 5.22656e-07,-1.14954e-02, 2.30000e+02, 9.60740e-03
-3.76511e-03, 5.22656e-07,-1.21673e-02, 2.31000e+02, 1.05117e-02
-6.98154e-03, 5.22656e-07, 5.53694e-03, 2.32000e+02, 9.30552e-03
-4.46129e-03, 5.22656e-07, 1.47190e-02, 2.33000e+02, 9.98056e-03
-1.30660e-02, 5.22656e-07,-1.31742e-02, 2.34000e+02, 4.98991e-03
 3.67571e-04, 5.22656e-07, 1.19936e-02, 2.35000e+02, 8.96948e-03
-1.98215e-03, 5.22656e-07, 1.63734e-03, 2.36000e+02, 8.75961e-03
 8.61781e-03, 5.22656e-07, 3.06058e-03, 2.37000e+02, 9.02411e-03
 1.12584e-03, 5.22656e-07, 9.01283e-03, 2.38000e+02, 8.82648e-03
-1.32642e-04, 5.22656e-07, 1.29281e-02, 2.39000e+02, 8.41245e-03
-3.69812e-03, 5.22656e-07,-1.48451e-02, 2.40000e+02, 8.60866e-03
 1.22629e-03, 5.22656e-07,-1.23731e-02, 2.41000e+02, 8.82230e-03
-1.26979e-02, 5.22656e-07,-3.10683e-03, 2.42000e+02, 8.56874e-03
-1.57840e-03, 5.22656e-07, 7.41502e-03, 2.43000e+02, 7.95241e-03
-6.23687e-03, 5.22656e-07, 1.31747e-02, 2.44000e+02, 8.23119e-03
 9.89993e-03, 5.22656e-07,-1.88063e-03, 2.45000e+02, 7.52265e-03
 2.28493e-03, 5.22656e-07,-1.50557e-02, 2.46000e+02, 7.72901e-03
 1.16354e-02, 5.22656e-07, 3.50760e-03, 2.47000e+02, 5.98857e-03
-1.67126e-02, 5.22656e-07,-4.16980e-03, 2.48000e+02, 8.26158e-03
-8.03891e-03, 5.22656e-07, 6.44416e-03, 2.49000e+02, 6.77020e-03
 1.26642e-02, 5.22656e-07,-1.62918e-03, 2.50000e+02, 5.53173e-03
-5.41869e-03, 5.22656e-07,-3.67590e-03, 2.51000e+02, 6.69549e-03
 1.24684e-02, 5.22656e-07, 9.87507e-03, 2.52000e+02, 5.29311e-03
-4.69351e-03, 5.22656e-07, 1.55986e-02, 2.53000e+02, 6.94654e-03
-1.57541e-02, 5.22656e-07,-6.27861e-03, 2.54000e+02, 7.58561e-03
 1.82864e-03, 5.22656e-07,-1.43758e-02, 2.55000e+02, 6.65481e-03
-1.32819e-02, 5.22656e-07, 6.30080e-03, 2.56000e+02, 7.14916e-03
-1.01049e-02, 5.22656e-07, 1.54282e-02, 2.57000e+02, 3.90714e-03
-1.40415e-02, 5.22656e-07, 6.06137e-04, 2.58000e+02, 6.62035e-03
 1.24269e-02, 5.22656e-07,-1.02821e-02, 2.59000e+02, 4.35297e-03
-1.06184e-02, 5.22656e-07,-1.18241e-03, 2.60000e+02, 5.46518e-03
-1.12203e-02, 5.22656e-07, 5.56824e-04, 2.61000e+02, 5.47178e-03
 7.13181e-03, 5.22656e-07,-7.39534e-04, 2.62000e+02, 5.35495e-03
 1.45327e-03, 5.22656e-07, 1.20150e-02, 2.63000e+02, 5.06734e-03
 1.18011e-03, 5.22656e-07, 7.06197e-03, 2.64000e+02, 5.19682e-03
 1.82318e-03, 5.22656e-07,-1.71573e-03, 2.65000e+02, 4.99400e-03
 1.12598e-03, 5.22656e-07,-1.72732e-02, 2.66000e+02, 3.71796e-03
-7.30104e-03, 5.22656e-07,-1.68733e-02, 2.67000e+02, 2.93628e-03
-5.77777e-03, 5.22656e-07,-1.48804e-02, 2.68000e+02, 4.65176e-03
 9.73965e-03, 5.22656e-07,-3.88301e-03, 2.69000e+02, 4.36110e-03
-1.29034e-03, 5.22656e-07, 1.56988e-02, 2.70000e+02, 4.46060e-03
 2.62740e-04, 5.22656e-07,-7.87363e-04, 2.71000e+02, 4.08711e-03
 6.65371e-03, 5.22656e-07,-1.31505e-03, 2.72000e+02, 4.02660e-03
-6.98354e-03, 5.22656e-07, 7.43000e-04, 2.73000e+02, 3.80595e-03
-7.83154e-03, 5.22656e-07, 1.66555e-02, 2.74000e+02, 3.11612e-03
-1.26141e-04, 5.22656e-07, 7.45437e-03, 2.75000e+02, 3.62828e-03
 2.98657e-03, 5.22656e-07, 5.83482e-04, 2.76000e+02, 3.46967e-03
 9.91006e-03, 5.22656e-07, 6.14171e-03, 2.77000e+02, 3.09843e-03
 4.62231e-03, 5.22656e-07,-1.49253e-02, 2.78000e+02, 3.15417e-03
-8.01911e-03, 5.22656e-07, 1.01271e-02, 2.79000e+02, 3.32786e-03
 6.04339e-03, 5.22656e-07, 1.14794e-02, 2.80000e+02, 2.76459e-03
-3.96397e-03, 5.22656e-07, 1.32493e-02, 2.81000e+02, 2.90408e-03
-3.23681e-03, 5.22656e-07,-1.45173e-02, 2.82000e+02, 2.66648e-03
-1.24971e-02, 5.22656e-07, 1.03120e-02, 2.83000e+02, 3.21993e-03
 1.27533e-02, 5.22656e-07,-4.97756e-03, 2.84000e+02, 1.95140e-03
 8.97332e-03, 5.22656e-07, 1.10608e-02, 2.85000e+02, 2.05233e-03
 8.01762e-05, 5.22656e-07,-6.11841e-03, 2.86000e+02, 2.06609e-03
-6.87021e-03, 5.22656e-07,-1.07535e-02, 2.87000e+02, 1.97576e-03
-1.28700e-02, 5.22656e-07, 1.03681e-02, 2.88000e+02, 2.74306e-03
 1.52146e-02, 5.22656e-07,-1.57146e-03, 2.89000e+02, 1.39895e-03
 1.97692e-03, 5.22656e-07,-9.37596e-03, 2.90000e+02, 1.56247e-03
 1.00060e-02, 5.22656e-07, 7.62215e-03, 2.91000e+02, 1.34739e-03
-1.57148e-02, 5.22656e-07, 7.33462e-04, 2.92000e+02, 1.37175e-03
 1.26292e-02, 5.22656e-07,-1.03705e-04, 2.93000e+02, 1.01980e-03
 1.58893e-02, 5.22656e-07, 3.03128e-03, 2.94000e+02, 7.51208e-04
 1.09484e-02, 5.22656e-07,-3.04605e-03, 2.95000e+02, 8.32768e-04
-4.39848e-03, 5.22656e-07, 1.18928e-02, 2.96000e+02, 9.02584e-04
-4.24935e-03, 5.22656e-07, 1.70725e-02, 2.97000e+02, 5.99286e-04
-1.54651e-02, 5.22656e-07,-2.24029e-03, 2.98000e+02, 4.77566e-04
-1.21485e-02, 5.22656e-07,-4.91183e-03, 2.99000e+02, 3.77265e-04
 1.61247e-03, 5.22656e-07, 9.01041e-03, 3.00000e+02, 2.09731e-04
 3.33290e-03, 5.22656e-07,-6.25267e-03, 3.01000e+02, 1.34750e-04
-3.84376e-03, 5.22656e-07, 6.13676e-03, 3.02000e+02,-7.00893e-05
 2.59606e-03, 5.22656e-07,-9.64632e-03, 3.03000e+02,-2.01196e-04
 5.63125e-03, 5.22656e-07, 7.41221e-03, 3.04000e+02,-1.03805e-04
-3.95230e-04, 5.22656e-07, 1.31899e-02, 3.05000e+02,-4.18868e-04
time (s) = 0.9
-7.62958e-04, 5.22656e-07, 6.45910e-03, 0.00000e+00, 4.67399e-02
 4.45036e-03, 5.22656e-07, 1.58974e-03, 1.00000e+00, 4.49793e-02
 9.63905e-03, 5.22656e-07,-1.05473e-03, 2.00000e+00, 4.17036e-02
-9.86547e-03, 5.22656e-07, 6.72318e-03, 3.00000e+00, 4.53679e-02
 7.98136e-03, 5.22656e-07, 6.83907e-03, 4.00000e+00, 4.45541e-02
-1.29346e-02, 5.22656e-07,-1.45200e-03, 5.00000e+00, 4.49778e-02
 9.41023e-03, 5.22656e-07, 1.59907e-02, 6.00000e+00, 1.49240e-02
-7.61366e-03, 5.22656e-07,-7.93635e-03, 7.00000e+00, 4.49305e-02
-9.81425e-03, 5.22656e-07,-7.24976e-03, 8.00000e+00, 4.43105e-02
 3.15712e-04, 5.22656e-07, 1.21384e-03, 9.00000e+00, 4.57841e-02
-1.59934e-02, 5.22656e-07, 9.40538e-03, 1.00000e+01, 1.98965e-02
 4.34739e-03, 5.22656e-07, 1.79564e-02, 1.10000e+01, 2.99229e-02
-1.05633e-02, 5.22656e-07, 8.45117e-03, 1.20000e+01, 4.88201e-02
-9.69387e-03, 5.22656e-07, 2.80376e-03, 1.30000e+01, 4.34432e-02
-3.35123e-03, 5.22656e-07,-4.73830e-03, 1.40000e+01, 4.46884e-02
-7.10407e-03, 5.22656e-07, 9.89321e-03, 1.50000e+01, 4.34333e-02
-9.49563e-03, 5.22656e-07, 8.02323e-03, 1.60000e+01, 4.52563e-02
-3.52844e-04, 5.22656e-07,-2.76400e-03, 1.70000e+01, 4.48952e-02
 4.83283e-04, 5.22656e-07,-1.28602e-02, 1.80000e+01, 4.47264e-02
 6.88335e-03, 5.22656e-07,-6.80260e-03, 1.90000e+01, 4.46648e-02
-1.16166e-02, 5.22656e-07,-5.49605e-03, 2.00000e+01, 4.24637e-02
-2.91362e-03, 5.22656e-07, 5.83964e-03, 2.10000e+01, 4.39921e-02
-3.28711e-03, 5.22656e-07, 1.60291e-02, 2.20000e+01, 4.58531e-02
-1.85463e-02, 5.22656e-07,-2.09335e-04, 2.30000e+01, 4.87025e-03
-5.12202e-03, 5.22656e-07, 5.21039e-04, 2.40000e+01, 4.33095e-02
-1.29741e-02, 5.22656e-07, 4.77556e-03, 2.60000e+01, 2.10536e-02
-3.46984e-04, 5.22656e-07,-1.29081e-02, 2.70000e+01, 4.38728e-02
 1.24248e-02, 5.22656e-07, 1.07272e-02, 2.80000e+01, 3.98748e-02
-1.59691e-02, 5.22656e-07, 3.03196e-03, 2.90000e+01, 4.68111e-02
-1.11709e-02, 5.22656e-07,-6.64389e-03, 3.00000e+01, 4.18633e-02
 1.48762e-02, 5.22656e-07,-7.30666e-03, 3.10000e+01, 3.71131e-02
 7.98162e-03, 5.22656e-07,-2.03709e-03, 3.20000e+01, 3.96869e-02
-6.38381e-03, 5.22656e-07, 1.27070e-02, 3.30000e+01, 4.66402e-02
-4.83731e-03, 5.22656e-07, 1.74464e-03, 3.40000e+01, 4.20594e-02
 1.21057e-04, 5.22656e-07, 1.85601e-02, 3.50000e+01, 1.47969e-02
-1.19167e-03, 5.22656e-07,-3.51385e-03, 3.60000e+01, 4.24675e-02
-4.91184e-03, 5.22656e-07, 1.25868e-02, 3.70000e+01, 4.41490e-02
-1.09161e-02, 5.22656e-07, 4.85783e-04, 3.80000e+01, 4.02180e-02
-1.31466e-02, 5.22656e-07, 1.30914e-02, 3.90000e+01, 4.98649e-03
-1.60858e-02, 5.22656e-07, 9.24819e-03, 4.00000e+01, 4.97321e-03
 7.08853e-03, 5.22656e-07, 3.44478e-03, 4.10000e+01, 3.87822e-02
-7.89538e-03, 5.22656e-07,-7.11161e-03, 4.20000e+01, 3.99335e-02
 3.61670e-03, 5.22656e-07, 1.36509e-02, 4.30000e+01, 4.42332e-02
-2.19438e-03, 5.22656e-07,-1.06989e-02, 4.40000e+01, 4.04099e-02
 5.00595e-03, 5.22656e-07, 1.70892e-02, 4.50000e+01, 3.65682e-02
-1.62581e-02, 5.22656e-07, 8.82499e-03, 4.60000e+01, 4.56338e-03
-1.13543e-02, 5.22656e-07, 6.56005e-03, 4.70000e+01, 4.07066e-02
-4.50894e-03, 5.22656e-07, 8.86001e-03, 4.80000e+01, 3.99702e-02
-4.97757e-03, 5.22656e-07,-1.78724e-02, 4.90000e+01, 2.99265e-02
-5.56638e-03, 5.22656e-07, 1.94063e-03, 5.00000e+01, 3.93359e-02
-4.41086e-03, 5.22656e-07, 1.09200e-02, 5.10000e+01, 4.00283e-02
-1.59659e-02, 5.22656e-07, 9.44888e-03, 5.20000e+01, 3.49310e-02
-1.60010e-02, 5.22656e-07,-9.39609e-03, 5.40000e+01, 4.90697e-03
-9.36285e-03, 5.22656e-07,-1.60185e-02, 5.50000e+01, 1.49570e-02
-1.78859e-02, 5.22656e-07,-4.94237e-03, 5.60000e+01, 4.85770e-03
 1.53208e-02, 5.22656e-07,-1.02779e-02, 5.70000e+01, 1.99391e-02
-1.22225e-04, 5.22656e-07,-1.42210e-02, 5.90000e+01, 4.07824e-02
-1.85519e-02, 5.22656e-07, 1.51119e-04, 6.00000e+01, 1.99402e-02
-1.04876e-02, 5.22656e-07,-5.18439e-03, 6.10000e+01, 3.63304e-02
-1.81305e-02, 5.22656e-07,-3.21446e-03, 6.20000e+01, 1.00031e-02
 3.56921e-03, 5.22656e-07,-1.14016e-02, 6.30000e+01, 3.87022e-02
 7.74818e-03, 5.22656e-07, 1.60895e-03, 6.40000e+01, 3.61686e-02
 1.04626e-02, 5.22656e-07,-7.26501e-03, 6.50000e+01, 3.52597e-02
-1.71904e-02, 5.22656e-07, 2.04335e-03, 6.60000e+01, 4.06520e-02
-5.37064e-04, 5.22656e-07,-9.87588e-03, 6.80000e+01, 3.78881e-02
-4.42976e-03, 5.22656e-07, 1.19051e-02, 6.90000e+01, 3.79101e-02
-2.65373e-03, 5.22656e-07, 1.81671e-02, 7.00000e+01, 3.71525e-02
-9.28317e-03, 5.22656e-07,-8.26163e-03, 7.10000e+01, 3.63638e-02
 9.76347e-05, 5.22656e-07, 6.38599e-03, 7.20000e+01, 3.73336e-02
-1.68153e-03, 5.22656e-07, 1.17968e-02, 7.30000e+01, 3.78447e-02
-4.63412e-03, 5.22656e-07, 1.79657e-02, 7.40000e+01, 1.99191e-02
-1.10425e-02, 5.22656e-07, 5.32282e-03, 7.50000e+01, 3.55338e-02
-1.38773e-02, 5.22656e-07, 9.05631e-04, 7.60000e+01, 3.82158e-02
-1.28997e-02, 5.22656e-07,-1.31401e-03, 7.70000e+01, 3.55881e-02
 1.10399e-02, 5.22656e-07, 1.24332e-02, 7.80000e+01, 3.32721e-02
 4.85770e-03, 5.22656e-07,-9.54971e-03, 7.90000e+01, 3.63808e-02
 3.76941e-03, 5.22656e-07, 1.06412e-02, 8.00000e+01, 3.63181e-02
-1.53911e-03, 5.22656e-07,-2.66336e-03, 8.10000e+01, 3.60716e-02
-9.76791e-03, 5.22656e-07,-1.09918e-02, 8.20000e+01, 2.08871e-02
-1.64177e-02, 5.22656e-07, 8.43531e-03, 8.30000e+01, 4.10142e-03
-2.75399e-04, 5.22656e-07, 1.53342e-02, 8.40000e+01, 3.80805e-02
 3.20070e-03, 5.22656e-07, 4.50743e-03, 8.50000e+01, 3.52119e-02
-1.72989e-03, 5.22656e-07, 5.27064e-03, 8.60000e+01, 3.55189e-02
 7.72900e-03, 5.22656e-07,-7.65337e-03, 8.70000e+01, 3.34006e-02
-4.81327e-03, 5.22656e-07, 1.63269e-02, 8.80000e+01, 3.64551e-02
-1.36159e-03, 5.22656e-07,-7.42831e-03, 8.90000e+01, 3.50155e-02
-3.32589e-04, 5.22656e-07,-5.11852e-03, 9.00000e+01, 3.57019e-02
-4.50707e-03, 5.22656e-07,-1.42358e-03, 9.10000e+01, 3.40179e-02
 5.22646e-03, 5.22656e-07,-1.29340e-02, 9.20000e+01, 3.54131e-02
 1.55264e-02, 5.22656e-07, 2.37331e-03, 9.30000e+01, 2.65979e-02
-4.74506e-03, 5.22656e-07, 1.07198e-02, 9.40000e+01, 3.37165e-02
 1.18254e-02, 5.22656e-07,-6.11405e-03, 9.50000e+01, 3.07677e-02
-1.84423e-02, 5.22656e-07,-6.99414e-04, 9.60000e+01, 3.39026e-02
-5.78424e-03, 5.22656e-07,-7.92808e-03, 9.70000e+01, 3.27214e-02
-1.71831e-02, 5.22656e-07, 4.44477e-03, 9.80000e+01, 3.51526e-02
-1.38071e-02, 5.22656e-07, 4.11905e-03, 9.90000e+01, 3.65120e-02
 2.85648e-03, 5.22656e-07,-1.20290e-02, 1.00000e+02, 3.48373e-02
 1.54728e-02, 5.22656e-07, 2.64122e-03, 1.01000e+02, 2.60544e-02
-2.73581e-03, 5.22656e-07, 4.26710e-03, 1.02000e+02, 3.36272e-02
-4.75008e-04, 5.22656e-07, 1.84794e-02, 1.03000e+02, 1.46679e-02
-1.10451e-03, 5.22656e-07,-8.05614e-03, 1.04000e+02, 3.28780e-02
 7.29412e-03, 5.22656e-07,-3.73387e-03, 1.05000e+02, 3.20610e-02
-9.36511e-03, 5.22656e-07, 1.60190e-02, 1.06000e+02, 4.80462e-03
-4.92517e-03, 5.22656e-07,-1.54008e-02, 1.07000e+02, 3.36434e-02
-1.35504e-02, 5.22656e-07, 4.68771e-03, 1.08000e+02, 2.08667e-02
-1.39331e-03, 5.22656e-07,-4.59954e-03, 1.09000e+02, 3.22148e-02
-5.37912e-03, 5.22656e-07,-6.20046e-03, 1.10000e+02, 3.07886e-02
 9.57855e-03, 5.22656e-07, 8.81396e-03, 1.11000e+02, 3.11531e-02
 2.55585e-04, 5.22656e-07, 1.27453e-02, 1.12000e+02, 3.45286e-02
-7.58241e-04, 5.22656e-07, 2.48667e-03, 1.13000e+02, 3.18502e-02
-1.78179e-03, 5.22656e-07,-2.30437e-03, 1.14000e+02, 3.12920e-02
-4.85770e-03, 5.22656e-07, 1.79059e-02, 1.15000e+02, 4.95578e-03
-8.74175e-04, 5.22656e-07, 9.03885e-03, 1.16000e+02, 3.20433e-02
-3.38391e-03, 5.22656e-07,-8.79087e-03, 1.17000e+02, 3.10276e-02
-8.05774e-03, 5.22656e-07, 1.12543e-02, 1.18000e+02, 3.39886e-02
-9.08929e-03, 5.22656e-07, 1.61736e-02, 1.19000e+02, 2.99102e-02
-4.03073e-03, 5.22656e-07,-6.51196e-03, 1.20000e+02, 2.95765e-02
 2.31720e-03, 5.22656e-07,-1.35487e-02, 1.21000e+02, 3.16742e-02
-3.04822e-03, 5.22656e-07,-1.45220e-02, 1.22000e+02, 3.21961e-02
-4.75547e-04, 5.22656e-07,-7.15374e-03, 1.23000e+02, 3.02738e-02
-5.71169e-04, 5.22656e-07, 1.84597e-02, 1.24000e+02, 1.99456e-02
-5.30942e-03, 5.22656e-07,-1.15035e-02, 1.25000e+02, 3.02700e-02
-2.17724e-03, 5.22656e-07, 8.96229e-03, 1.26000e+02, 3.05174e-02
-3.22873e-03, 5.22656e-07, 6.90056e-03, 1.27000e+02, 2.96763e-02
-9.56494e-03, 5.22656e-07,-1.05349e-02, 1.28000e+02, 2.12520e-02
-1.17260e-02, 5.22656e-07, 3.21719e-03, 1.29000e+02, 2.81944e-02
-5.55934e-04, 5.22656e-07,-1.09292e-02, 1.30000e+02, 2.92245e-02
 1.03276e-02, 5.22656e-07, 7.63833e-03, 1.31000e+02, 2.72773e-02
-2.42984e-03, 5.22656e-07, 1.25506e-02, 1.32000e+02, 2.90440e-02
-1.79670e-02, 5.22656e-07,-4.63202e-03, 1.33000e+02, 2.49231e-02
 4.85688e-03, 5.22656e-07, 1.09435e-02, 1.34000e+02, 2.88556e-02
-9.79421e-03, 5.22656e-07,-7.58644e-03, 1.35000e+02, 2.68244e-02
 5.95515e-03, 5.22656e-07,-7.13862e-03, 1.36000e+02, 2.86160e-02
-5.36218e-03, 5.22656e-07,-1.03565e-02, 1.37000e+02, 2.76722e-02
 2.82777e-03, 5.22656e-07,-1.19008e-02, 1.38000e+02, 2.84491e-02
 5.37190e-03, 5.22656e-07, 7.25618e-03, 1.39000e+02, 2.77338e-02
-3.75440e-03, 5.22656e-07,-6.27453e-03, 1.40000e+02, 2.68526e-02
 1.99178e-03, 5.22656e-07, 1.08402e-03, 1.41000e+02, 2.77732e-02
-1.13336e-02, 5.22656e-07,-4.80013e-03, 1.42000e+02, 2.56919e-02
-1.01610e-02, 5.22656e-07, 5.58797e-03, 1.43000e+02, 2.60942e-02
-6.31646e-03, 5.22656e-07, 1.33051e-02, 1.44000e+02, 2.94396e-02
 3.18452e-03, 5.22656e-07, 1.29329e-02, 1.45000e+02, 2.74973e-02
 3.75924e-03, 5.22656e-07, 1.48551e-02, 1.46000e+02, 2.58918e-02
-7.06139e-05, 5.22656e-07, 1.85560e-02, 1.47000e+02, 4.80566e-03
-1.84718e-02, 5.22656e-07,-6.54794e-04, 1.48000e+02, 4.45269e-03
-1.57195e-02, 5.22656e-07,-9.74710e-03, 1.49000e+02, 4.48782e-03
 1.21192e-02, 5.22656e-07, 4.62720e-03, 1.50000e+02, 2.29993e-02
 2.91276e-03, 5.22656e-07,-4.55344e-03, 1.51000e+02, 2.67790e-02
-2.82592e-03, 5.22656e-07,-7.07024e-03, 1.52000e+02, 2.52858e-02
-2.77155e-03, 5.22656e-07, 7.93013e-03, 1.53000e+02, 2.59233e-02
 5.98805e-03, 5.22656e-07, 1.47681e-02, 1.54000e+02, 2.45980e-02
-6.72594e-03, 5.22656e-07,-1.60125e-02, 1.55000e+02, 2.61258e-02
-1.54618e-02, 5.22656e-07,-1.00747e-02, 1.56000e+02, 4.02072e-03
 3.33831e-03, 5.22656e-07,-1.15984e-03, 1.57000e+02, 2.53674e-02
 5.19835e-03, 5.22656e-07,-6.57947e-03, 1.58000e+02, 2.57075e-02
 1.40836e-02, 5.22656e-07,-3.48377e-04, 1.59000e+02, 2.03984e-02
-5.58026e-03, 5.22656e-07,-1.76076e-02, 1.60000e+02, 1.49848e-02
 9.66520e-03, 5.22656e-07,-1.58304e-03, 1.61000e+02, 2.29049e-02
-4.05227e-03, 5.22656e-07, 6.20602e-03, 1.62000e+02, 2.38172e-02
 4.94887e-03, 5.22656e-07, 1.78805e-02, 1.63000e+02, 1.49227e-02
-5.68674e-03, 5.22656e-07,-9.28316e-03, 1.64000e+02, 2.38792e-02
-5.43350e-03, 5.22656e-07, 3.80445e-03, 1.65000e+02, 2.31788e-02
 5.22077e-03, 5.22656e-07,-2.89315e-03, 1.66000e+02, 2.45108e-02
-1.28205e-02, 5.22656e-07,-9.14491e-03, 1.67000e+02, 2.55239e-02
 2.74169e-03, 5.22656e-07, 9.36951e-03, 1.68000e+02, 2.41802e-02
-1.38865e-02, 5.22656e-07,-4.54971e-03, 1.69000e+02, 2.58346e-02
 2.32643e-03, 5.22656e-07, 5.45910e-03, 1.70000e+02, 2.38391e-02
 7.04720e-03, 5.22656e-07,-8.92744e-03, 1.71000e+02, 2.23103e-02
-4.81815e-03, 5.22656e-07, 1.02529e-02, 1.72000e+02, 2.24565e-02
 1.24816e-02, 5.22656e-07, 7.02822e-03, 1.73000e+02, 2.10231e-02
-1.30705e-02, 5.22656e-07, 4.34910e-03, 1.74000e+02, 2.06432e-02
-6.26919e-03, 5.22656e-07,-1.03353e-02, 1.75000e+02, 2.21096e-02
-3.16068e-03, 5.22656e-07, 1.02226e-02, 1.76000e+02, 2.27251e-02
 8.64926e-03, 5.22656e-07, 1.28058e-02, 1.77000e+02, 2.06506e-02
-5.70589e-03, 5.22656e-07, 2.93728e-03, 1.78000e+02, 2.14957e-02
 8.70401e-04, 5.22656e-07, 2.71122e-03, 1.79000e+02, 2.26846e-02
-1.21258e-02, 5.22656e-07, 7.71615e-03, 1.80000e+02, 2.41940e-02
-1.81362e-02, 5.22656e-07,-3.22299e-03, 1.81000e+02, 1.06151e-02
-1.76935e-02, 5.22656e-07,-5.36130e-03, 1.82000e+02, 4.45060e-03
-5.60452e-03, 5.22656e-07,-1.63636e-03, 1.83000e+02, 2.10945e-02
-6.68716e-03, 5.22656e-07,-1.04486e-02, 1.84000e+02, 2.16780e-02
-1.01794e-02, 5.22656e-07,-1.07481e-02, 1.85000e+02, 2.12596e-02
-1.61652e-02, 5.22656e-07, 8.98975e-03, 1.86000e+02, 1.94762e-02
 7.97842e-03, 5.22656e-07,-2.46995e-03, 1.87000e+02, 2.10154e-02
-1.25704e-03, 5.22656e-07,-1.83970e-02, 1.88000e+02, 8.70130e-03
